journey_id,anonymous_visitor_id,prospect_id,primary_campaign_id,primary_channel_id,first_device_id,attribution_model,journey_start_ts,journey_end_ts,current_stage_id,is_closed
JR0000208,AV000000208,PR000184,CP002,CH001,DV002,position_based,2025-11-17 22:23:30,2025-11-18 00:09:30,ST02,1
JR0000209,AV000000209,PR000185,CP003,CH001,DV002,last_non_direct,2025-03-24 23:29:46,2025-03-25 01:02:46,ST01,1
JR0000210,AV000000210,PR000186,CP006,CH002,DV003,position_based,2025-09-22 09:49:45,2025-09-22 12:15:45,ST02,1
JR0000211,AV000000211,PR000187,CP011,CH004,DV001,position_based,2025-03-22 15:58:50,2025-03-24 07:43:50,ST05,1
JR0000212,AV000000212,PR000188,CP013,CH005,DV004,position_based,2025-03-15 09:11:21,2025-03-15 10:23:21,ST01,1
JR0000213,AV000000213,PR000189,CP012,CH005,DV003,first_touch,2025-03-23 14:33:43,2025-03-23 15:29:43,ST02,1
JR0000214,AV000000214,PR000190,CP002,CH001,DV001,last_non_direct,2025-08-18 23:16:46,2025-08-18 23:53:46,ST02,1
JR0000215,AV000000215,PR000190,CP002,CH001,DV002,last_non_direct,2025-11-14 06:36:48,2025-11-14 11:12:48,ST03,1
JR0000216,AV000000216,PR000191,CP004,CH001,DV004,last_non_direct,2025-12-31 20:31:31,2025-12-31 22:57:31,ST02,1
JR0000217,AV000000217,PR000192,CP001,CH001,DV001,last_non_direct,2025-08-28 17:25:19,2025-08-29 15:51:19,ST03,1
JR0000218,AV000000218,PR000193,CP009,CH003,DV001,first_touch,2025-02-12 12:56:47,2025-02-12 14:44:47,ST02,1
JR0000219,AV000000219,PR000194,CP005,CH002,DV003,last_non_direct,2025-08-30 14:13:35,2025-08-30 15:53:35,ST02,1
JR0000220,AV000000220,PR000195,CP008,CH003,DV002,position_based,2025-06-17 15:07:47,2025-06-17 16:14:47,ST02,1
JR0000221,AV000000221,PR000196,CP005,CH002,DV001,position_based,2025-06-04 10:36:28,2025-06-05 12:31:28,ST04,1
JR0000222,AV000000222,PR000196,CP013,CH005,DV002,first_touch,2025-06-23 14:36:28,2025-06-23 16:12:28,ST01,1
JR0000223,AV000000223,PR000197,CP011,CH004,DV002,last_non_direct,2025-05-06 20:52:54,2025-05-06 22:02:54,ST02,1
JR0000224,AV000000224,PR000198,CP005,CH002,DV003,last_non_direct,2025-07-20 16:24:27,2025-07-20 18:27:27,ST02,1
JR0000225,AV000000225,PR000199,CP016,CH007,DV002,last_non_direct,2025-04-03 10:04:02,2025-04-03 22:23:02,ST03,1
JR0000226,AV000000226,PR000200,CP002,CH001,DV007,last_non_direct,2025-03-07 20:49:05,2025-03-22 11:51:05,ST08,1
JR0000227,AV000000227,PR000201,CP001,CH001,DV002,position_based,2025-02-01 20:24:17,2025-02-01 22:11:17,ST01,1
JR0000228,AV000000228,PR000202,CP001,CH001,DV003,last_non_direct,2025-07-22 07:16:10,2025-07-22 09:21:10,ST02,1
JR0000229,AV000000229,PR000203,CP017,CH007,DV001,position_based,2025-05-05 23:06:54,2025-05-06 12:55:54,ST05,1
JR0000230,AV000000230,PR000204,CP016,CH007,DV001,last_non_direct,2025-05-10 15:49:41,2025-05-10 16:50:41,ST02,1
JR0000231,AV000000231,PR000205,CP001,CH001,DV002,last_non_direct,2025-04-03 10:20:08,2025-04-03 11:05:08,ST02,1
JR0000232,AV000000232,PR000206,CP002,CH001,DV002,last_non_direct,2025-07-26 03:55:02,2025-07-26 05:09:02,ST01,1
JR0000233,AV000000233,PR000207,CP001,CH001,DV003,first_touch,2025-02-12 01:05:12,2025-02-12 03:15:12,ST02,1
JR0000234,AV000000234,PR000208,CP005,CH002,DV006,first_touch,2025-07-11 04:39:04,2025-07-11 06:47:04,ST02,1
JR0000235,AV000000235,PR000209,CP001,CH001,DV001,position_based,2025-02-21 00:05:02,2025-02-21 00:30:02,ST01,1
JR0000236,AV000000236,PR000210,CP017,CH007,DV003,last_non_direct,2025-02-25 02:17:06,2025-02-25 03:07:06,ST01,1
JR0000237,AV000000237,PR000211,CP005,CH002,DV003,position_based,2025-04-20 12:32:49,2025-04-20 15:39:49,ST02,1
JR0000238,AV000000238,PR000212,CP005,CH002,DV001,last_non_direct,2025-08-15 16:04:21,2025-08-15 17:21:21,ST02,1
JR0000239,AV000000239,PR000213,CP003,CH001,DV003,position_based,2025-04-23 20:30:21,2025-04-23 21:57:21,ST01,1
JR0000240,AV000000240,PR000214,CP006,CH002,DV005,last_non_direct,2025-07-01 13:01:08,2025-07-01 14:03:08,ST02,1
JR0000241,AV000000241,PR000215,CP002,CH001,DV001,last_non_direct,2025-02-12 15:32:37,2025-02-12 17:13:37,ST02,1
JR0000242,AV000000242,PR000216,CP002,CH001,DV001,position_based,2025-07-20 07:47:04,2025-07-20 09:56:04,ST02,1
JR0000243,AV000000243,PR000217,CP011,CH004,DV001,last_non_direct,2025-08-12 15:39:41,2025-08-13 01:46:41,ST04,1
JR0000244,AV000000244,PR000218,CP004,CH001,DV002,first_touch,2025-04-26 21:27:51,2025-04-26 22:56:51,ST02,1
JR0000245,AV000000245,PR000218,CP003,CH001,DV002,position_based,2025-06-24 00:27:51,2025-06-24 01:03:51,ST02,1
JR0000246,AV000000246,PR000219,CP001,CH001,DV002,position_based,2025-04-02 18:23:12,2025-04-02 18:29:12,ST01,1
JR0000247,AV000000247,PR000220,CP007,CH003,DV006,position_based,2025-06-08 06:53:09,2025-06-08 07:52:09,ST02,1
JR0000248,AV000000248,PR000221,CP001,CH001,DV001,first_touch,2025-05-24 05:11:53,2025-05-24 06:48:53,ST02,1
JR0000249,AV000000249,PR000222,CP008,CH003,DV006,position_based,2025-03-29 05:26:55,2025-03-29 05:59:55,ST02,1
JR0000250,AV000000250,PR000223,CP011,CH004,DV001,first_touch,2025-10-09 20:14:05,2025-10-09 22:44:05,ST02,1
JR0000251,AV000000251,PR000224,CP001,CH001,DV002,last_non_direct,2025-03-01 20:30:18,2025-03-01 21:13:18,ST02,1
JR0000252,AV000000252,PR000225,CP001,CH001,DV002,position_based,2025-10-05 04:54:57,2025-10-05 06:39:57,ST02,1
JR0000253,AV000000253,PR000226,CP007,CH003,DV003,last_non_direct,2025-09-18 03:52:14,2025-09-18 05:39:14,ST02,1
JR0000254,AV000000254,PR000227,CP017,CH007,DV003,position_based,2025-02-18 14:00:37,2025-02-18 15:19:37,ST02,1
JR0000255,AV000000255,PR000228,CP002,CH001,DV006,position_based,2025-06-03 19:28:39,2025-06-03 21:17:39,ST02,1
JR0000256,AV000000256,PR000229,CP008,CH003,DV003,last_non_direct,2025-05-18 18:35:10,2025-05-18 19:05:10,ST02,1
JR0000257,AV000000257,PR000230,CP011,CH004,DV002,last_non_direct,2025-06-19 04:28:09,2025-06-20 22:06:09,ST05,1
JR0000258,AV000000258,PR000231,CP007,CH003,DV006,last_non_direct,2025-03-29 06:27:51,2025-03-29 08:05:51,ST01,1
JR0000259,AV000000259,PR000232,CP002,CH001,DV005,position_based,2025-07-24 20:43:33,2025-07-24 22:21:33,ST01,1
JR0000260,AV000000260,PR000233,CP004,CH001,DV006,last_non_direct,2025-12-10 03:41:50,2025-12-10 04:55:50,ST01,1
JR0000261,AV000000261,PR000234,CP014,CH006,DV001,position_based,2025-02-08 22:27:49,2025-02-08 22:34:49,ST01,1
JR0000262,AV000000262,PR000235,CP005,CH002,DV002,last_non_direct,2025-07-14 19:45:43,2025-07-14 21:29:43,ST01,1
JR0000263,AV000000263,PR000236,CP010,CH004,DV001,first_touch,2025-07-15 06:12:23,2025-07-15 07:58:23,ST01,1
JR0000264,AV000000264,PR000237,CP012,CH005,DV003,last_non_direct,2025-03-31 15:51:43,2025-03-31 16:55:43,ST02,1
JR0000265,AV000000265,PR000238,CP005,CH002,DV001,last_non_direct,2025-04-06 11:24:38,2025-04-06 12:30:38,ST01,1
JR0000266,AV000000266,PR000239,CP003,CH001,DV008,first_touch,2025-01-27 19:57:14,2025-01-27 20:55:14,ST01,1
JR0000267,AV000000267,PR000240,CP001,CH001,DV001,last_non_direct,2025-10-08 03:00:39,2025-10-22 12:03:39,ST08,1
JR0000268,AV000000268,PR000241,CP003,CH001,DV002,last_non_direct,2025-04-12 15:37:54,2025-04-12 17:10:54,ST01,1
JR0000269,AV000000269,PR000242,CP014,CH006,DV002,last_non_direct,2025-04-09 16:40:05,2025-04-17 03:11:05,ST07,1
JR0000270,AV000000270,PR000243,CP007,CH003,DV002,last_non_direct,2025-08-25 22:49:25,2025-08-25 23:29:25,ST02,1
JR0000271,AV000000271,PR000244,CP008,CH003,DV004,last_non_direct,2025-09-13 04:41:45,2025-09-13 06:07:45,ST02,1
JR0000272,AV000000272,PR000244,CP010,CH004,DV007,position_based,2025-10-25 15:41:45,2025-10-25 16:03:45,ST01,1
JR0000273,AV000000273,PR000245,CP011,CH004,DV003,last_non_direct,2025-06-25 16:19:06,2025-06-25 17:45:06,ST02,1
JR0000274,AV000000274,PR000246,CP002,CH001,DV002,position_based,2025-09-18 17:07:11,2025-09-18 18:02:11,ST02,1
JR0000275,AV000000275,PR000246,CP001,CH001,DV001,first_touch,2025-09-29 23:07:11,2025-09-30 00:03:11,ST02,1
JR0000276,AV000000276,PR000247,CP003,CH001,DV003,last_non_direct,2025-01-19 08:54:33,2025-01-19 10:06:33,ST01,1
JR0000277,AV000000277,PR000247,CP013,CH005,DV002,first_touch,2025-03-26 09:42:05,2025-03-26 11:12:05,ST02,1
JR0000278,AV000000278,PR000248,CP002,CH001,DV004,last_non_direct,2025-09-06 04:45:50,2025-09-06 06:53:50,ST02,1
JR0000279,AV000000279,PR000249,CP008,CH003,DV001,last_non_direct,2025-06-20 01:12:44,2025-06-20 03:25:44,ST02,1
JR0000280,AV000000280,PR000250,CP008,CH003,DV004,last_non_direct,2025-08-20 10:45:32,2025-08-20 11:15:32,ST02,1
JR0000281,AV000000281,PR000251,CP002,CH001,DV001,last_non_direct,2025-04-03 01:18:43,2025-04-03 02:33:43,ST02,1
JR0000282,AV000000282,PR000252,CP001,CH001,DV001,last_non_direct,2025-03-13 04:34:30,2025-03-13 19:34:30,ST04,1
JR0000283,AV000000283,PR000253,CP017,CH007,DV001,position_based,2025-07-31 02:50:43,2025-07-31 04:39:43,ST02,1
JR0000284,AV000000284,PR000254,CP009,CH003,DV006,last_non_direct,2025-09-15 03:51:39,2025-09-15 04:40:39,ST01,1
JR0000285,AV000000285,PR000254,CP016,CH007,DV001,last_non_direct,2025-10-20 04:51:39,2025-10-20 10:00:39,ST03,1
JR0000286,AV000000286,PR000255,CP004,CH001,DV002,last_non_direct,2025-09-17 20:34:04,2025-09-17 21:49:04,ST02,1
JR0000287,AV000000287,PR000256,CP009,CH003,DV001,position_based,2025-08-18 18:07:30,2025-08-18 18:51:30,ST02,1
JR0000288,AV000000288,PR000256,CP009,CH003,DV001,first_touch,2025-10-04 04:22:44,2025-10-04 05:02:44,ST02,1
JR0000289,AV000000289,PR000257,CP016,CH007,DV005,last_non_direct,2025-12-20 07:06:32,2025-12-20 08:13:32,ST02,1
JR0000290,AV000000290,PR000258,CP002,CH001,DV001,last_non_direct,2025-07-21 20:59:31,2025-07-21 22:34:31,ST02,1
JR0000291,AV000000291,PR000259,CP012,CH005,DV002,first_touch,2025-10-31 01:11:05,2025-10-31 19:52:05,ST05,1
JR0000292,AV000000292,PR000260,CP014,CH006,DV006,position_based,2025-10-04 18:12:02,2025-10-04 20:15:02,ST02,1
JR0000293,AV000000293,PR000260,CP010,CH004,DV001,last_non_direct,2025-11-21 23:12:02,2025-11-22 01:02:02,ST02,1
JR0000294,AV000000294,PR000261,CP002,CH001,DV003,last_non_direct,2025-07-08 22:49:13,2025-07-09 00:22:13,ST02,1
JR0000295,AV000000295,PR000262,CP007,CH003,DV003,first_touch,2025-11-18 02:37:57,2025-11-18 05:06:57,ST02,1
JR0000296,AV000000296,PR000263,CP003,CH001,DV001,last_non_direct,2025-04-15 05:09:03,2025-04-15 05:16:03,ST01,1
JR0000297,AV000000297,PR000264,CP005,CH002,DV006,last_non_direct,2025-05-21 03:46:42,2025-05-21 04:43:42,ST02,1
JR0000298,AV000000298,PR000265,CP005,CH002,DV001,last_non_direct,2025-05-08 18:55:43,2025-05-08 19:56:43,ST01,1
JR0000299,AV000000299,PR000266,CP016,CH007,DV002,position_based,2025-07-02 08:13:11,2025-07-02 09:34:11,ST02,1
JR0000300,AV000000300,PR000267,CP001,CH001,DV001,last_non_direct,2025-05-05 20:27:22,2025-05-05 20:39:22,ST01,1
JR0000301,AV000000301,PR000268,CP003,CH001,DV001,position_based,2025-06-07 13:47:07,2025-06-07 14:28:07,ST01,1
JR0000302,AV000000302,PR000269,CP011,CH004,DV001,last_non_direct,2025-09-01 08:08:08,2025-09-01 09:11:08,ST02,1
JR0000303,AV000000303,PR000269,CP001,CH001,DV007,first_touch,2025-09-14 14:08:08,2025-09-14 15:39:08,ST03,1
JR0000304,AV000000304,PR000270,CP001,CH001,DV005,last_non_direct,2025-03-14 20:59:57,2025-03-15 08:54:57,ST05,1
JR0000305,AV000000305,PR000271,CP011,CH004,DV002,position_based,2025-05-23 22:19:44,2025-05-23 23:37:44,ST01,1
JR0000306,AV000000306,PR000272,CP008,CH003,DV005,last_non_direct,2025-06-29 12:54:56,2025-06-29 14:52:56,ST02,1
JR0000307,AV000000307,PR000273,CP002,CH001,DV003,first_touch,2025-12-23 07:05:42,2025-12-23 07:49:42,ST01,1
JR0000308,AV000000308,PR000274,CP009,CH003,DV001,first_touch,2025-01-14 11:33:15,2025-01-14 13:05:15,ST02,1
JR0000309,AV000000309,PR000275,CP001,CH001,DV003,position_based,2025-05-30 08:20:43,2025-05-30 10:02:43,ST02,1
JR0000310,AV000000310,PR000276,CP001,CH001,DV008,first_touch,2025-11-14 01:47:36,2025-11-14 02:19:36,ST02,1
JR0000311,AV000000311,PR000277,CP007,CH003,DV003,last_non_direct,2025-08-23 05:27:11,2025-08-27 09:59:11,ST07,1
JR0000312,AV000000312,PR000278,CP001,CH001,DV005,position_based,2025-01-11 13:48:59,2025-01-11 16:02:59,ST02,1
JR0000313,AV000000313,PR000279,CP008,CH003,DV001,position_based,2025-04-07 10:53:29,2025-04-07 12:09:29,ST02,1
JR0000314,AV000000314,PR000280,CP004,CH001,DV002,last_non_direct,2025-08-13 18:29:10,2025-08-13 19:13:10,ST02,1
JR0000315,AV000000315,PR000280,CP007,CH003,DV003,last_non_direct,2025-09-19 22:29:10,2025-09-20 00:24:10,ST02,1
JR0000316,AV000000316,PR000281,CP007,CH003,DV003,last_non_direct,2025-10-13 17:51:27,2025-10-13 18:36:27,ST02,1
JR0000317,AV000000317,PR000282,CP013,CH005,DV005,position_based,2025-12-05 06:16:15,2025-12-05 06:46:15,ST02,1
JR0000318,AV000000318,PR000282,CP007,CH003,DV001,last_non_direct,2025-12-31 23:00:00,2026-01-01 00:22:00,ST02,1
JR0000319,AV000000319,PR000283,CP006,CH002,DV002,position_based,2025-03-25 03:08:35,2025-03-25 03:35:35,ST02,1
JR0000320,AV000000320,PR000284,CP007,CH003,DV002,last_non_direct,2025-03-15 02:56:38,2025-03-15 03:40:38,ST01,1
JR0000321,AV000000321,PR000284,CP011,CH004,DV001,position_based,2025-08-06 12:21:21,2025-08-06 12:52:21,ST01,1
JR0000322,AV000000322,PR000285,CP007,CH003,DV001,last_non_direct,2025-04-09 05:38:30,2025-04-09 07:06:30,ST01,1
JR0000323,AV000000323,PR000286,CP010,CH004,DV003,first_touch,2025-12-04 02:31:40,2025-12-04 03:54:40,ST02,1
JR0000324,AV000000324,PR000287,CP002,CH001,DV002,first_touch,2025-05-28 17:17:24,2025-05-29 12:10:24,ST05,1
JR0000325,AV000000325,PR000288,CP003,CH001,DV008,last_non_direct,2025-03-02 11:38:38,2025-03-02 13:34:38,ST02,1
JR0000326,AV000000326,PR000289,CP005,CH002,DV007,last_non_direct,2025-04-02 00:28:13,2025-04-02 01:35:13,ST02,1
JR0000327,AV000000327,PR000290,CP008,CH003,DV005,first_touch,2025-08-21 07:15:58,2025-08-21 08:43:58,ST01,1
JR0000328,AV000000328,PR000291,CP002,CH001,DV001,last_non_direct,2025-12-23 19:31:37,2025-12-23 20:24:37,ST01,1
JR0000329,AV000000329,PR000291,CP004,CH001,DV006,last_non_direct,2025-12-31 23:00:00,2025-12-31 23:55:00,ST01,1
JR0000330,AV000000330,PR000292,CP016,CH007,DV001,first_touch,2025-07-11 01:08:42,2025-07-11 01:27:42,ST01,1
JR0000331,AV000000331,PR000292,CP004,CH001,DV001,position_based,2025-08-25 05:08:42,2025-08-25 07:02:42,ST02,1
JR0000332,AV000000332,PR000293,CP004,CH001,DV001,position_based,2025-07-31 19:37:33,2025-07-31 20:29:33,ST01,1
JR0000333,AV000000333,PR000293,CP014,CH006,DV005,last_non_direct,2025-09-28 08:56:14,2025-09-28 10:53:14,ST02,1
JR0000334,AV000000334,PR000294,CP008,CH003,DV003,first_touch,2025-09-19 18:47:51,2025-09-19 20:01:51,ST02,1
JR0000335,AV000000335,PR000295,CP009,CH003,DV001,last_non_direct,2025-01-26 21:44:21,2025-01-26 23:22:21,ST02,1
JR0000336,AV000000336,PR000296,CP003,CH001,DV001,last_non_direct,2025-07-22 06:25:18,2025-07-22 07:18:18,ST02,1
JR0000337,AV000000337,PR000297,CP012,CH005,DV002,last_non_direct,2025-12-16 00:02:35,2025-12-16 00:53:35,ST02,1
JR0000338,AV000000338,PR000298,CP018,CH008,DV006,last_non_direct,2025-08-21 13:45:09,2025-08-21 14:24:09,ST02,1
JR0000339,AV000000339,PR000299,CP012,CH005,DV003,first_touch,2025-01-09 17:36:29,2025-01-15 12:34:29,ST06,1
JR0000340,AV000000340,PR000300,CP010,CH004,DV002,last_non_direct,2025-09-10 22:04:35,2025-09-10 22:56:35,ST02,1
JR0000341,AV000000341,PR000301,CP012,CH005,DV004,last_non_direct,2025-03-18 22:47:42,2025-03-18 23:17:42,ST02,1
JR0000342,AV000000342,PR000302,CP005,CH002,DV001,last_non_direct,2025-08-17 19:30:37,2025-08-17 21:11:37,ST01,1
JR0000343,AV000000343,PR000302,CP005,CH002,DV007,position_based,2025-09-27 04:30:37,2025-09-27 06:18:37,ST01,1
JR0000344,AV000000344,PR000303,CP001,CH001,DV004,position_based,2025-07-05 23:56:31,2025-07-06 09:08:31,ST04,1
JR0000345,AV000000345,PR000304,CP015,CH006,DV002,position_based,2025-03-24 11:56:01,2025-03-24 13:48:01,ST02,1
JR0000346,AV000000346,PR000305,CP006,CH002,DV004,first_touch,2025-04-03 19:38:44,2025-04-04 23:39:44,ST05,1
JR0000347,AV000000347,PR000306,CP013,CH005,DV002,position_based,2025-06-05 01:17:46,2025-06-05 02:28:46,ST01,1
JR0000348,AV000000348,PR000306,CP002,CH001,DV001,position_based,2025-07-27 09:17:46,2025-07-27 10:44:46,ST01,1
JR0000349,AV000000349,PR000307,CP017,CH007,DV003,first_touch,2025-06-02 23:35:50,2025-06-03 01:33:50,ST02,1
JR0000350,AV000000350,PR000308,CP005,CH002,DV002,last_non_direct,2025-03-23 21:33:21,2025-03-23 22:41:21,ST01,1
JR0000351,AV000000351,PR000309,CP017,CH007,DV008,last_non_direct,2025-07-29 11:35:18,2025-07-29 12:20:18,ST02,1
JR0000352,AV000000352,PR000309,CP010,CH004,DV004,last_non_direct,2025-08-14 17:59:45,2025-08-14 18:52:45,ST02,1
JR0000353,AV000000353,PR000310,CP014,CH006,DV003,last_non_direct,2025-04-21 12:42:04,2025-04-21 15:07:04,ST02,1
JR0000354,AV000000354,PR000311,CP010,CH004,DV002,last_non_direct,2025-07-30 21:57:06,2025-07-30 23:10:06,ST01,1
JR0000355,AV000000355,PR000312,CP001,CH001,DV001,first_touch,2025-07-20 14:52:48,2025-07-20 15:20:48,ST02,1
JR0000356,AV000000356,PR000313,CP016,CH007,DV001,last_non_direct,2025-05-15 15:32:10,2025-05-15 17:15:10,ST02,1
JR0000357,AV000000357,PR000314,CP013,CH005,DV001,position_based,2025-09-10 18:07:59,2025-09-10 19:48:59,ST02,1
JR0000358,AV000000358,PR000315,CP010,CH004,DV001,last_non_direct,2025-12-30 17:45:12,2025-12-30 17:55:12,ST01,1
JR0000359,AV000000359,PR000316,CP003,CH001,DV006,last_non_direct,2025-04-20 20:11:24,2025-04-20 21:45:24,ST01,1
JR0000360,AV000000360,PR000316,CP001,CH001,DV003,last_non_direct,2025-06-08 05:11:24,2025-06-08 05:46:24,ST01,1
JR0000361,AV000000361,PR000317,CP014,CH006,DV002,first_touch,2025-04-11 20:19:53,2025-04-11 21:32:53,ST02,1
JR0000362,AV000000362,PR000318,CP002,CH001,DV001,position_based,2025-12-19 23:02:19,2025-12-20 00:55:19,ST01,1
JR0000363,AV000000363,PR000319,CP007,CH003,DV001,position_based,2025-07-23 01:40:34,2025-07-23 03:12:34,ST02,1
JR0000364,AV000000364,PR000320,CP007,CH003,DV003,first_touch,2025-08-24 11:17:47,2025-08-24 12:33:47,ST02,1
JR0000365,AV000000365,PR000321,CP016,CH007,DV004,last_non_direct,2025-06-01 09:12:01,2025-06-01 10:17:01,ST01,1
JR0000366,AV000000366,PR000322,CP016,CH007,DV001,position_based,2025-10-19 07:02:17,2025-10-19 09:40:17,ST02,1
JR0000367,AV000000367,PR000323,CP005,CH002,DV008,first_touch,2025-03-11 22:17:45,2025-03-11 23:09:45,ST01,1
JR0000368,AV000000368,PR000324,CP008,CH003,DV001,last_non_direct,2025-11-08 15:36:49,2025-11-08 16:44:49,ST02,1
JR0000369,AV000000369,PR000325,CP005,CH002,DV003,last_non_direct,2025-05-28 15:08:29,2025-05-28 16:02:29,ST02,1
JR0000370,AV000000370,PR000326,CP002,CH001,DV001,position_based,2025-04-24 07:23:31,2025-04-24 15:11:31,ST04,1
JR0000371,AV000000371,PR000327,CP004,CH001,DV002,last_non_direct,2025-04-12 01:40:03,2025-04-12 02:36:03,ST02,1
JR0000372,AV000000372,PR000328,CP001,CH001,DV001,last_non_direct,2025-06-22 17:20:12,2025-06-22 18:52:12,ST01,1
JR0000373,AV000000373,PR000329,CP003,CH001,DV003,last_non_direct,2025-02-03 04:22:52,2025-02-03 05:32:52,ST02,1
JR0000374,AV000000374,PR000330,CP010,CH004,DV002,position_based,2025-05-26 05:09:32,2025-05-26 07:02:32,ST02,1
JR0000375,AV000000375,PR000331,CP003,CH001,DV001,position_based,2025-02-13 01:30:55,2025-02-13 15:52:55,ST03,1
JR0000376,AV000000376,PR000332,CP005,CH002,DV003,last_non_direct,2025-06-10 10:03:20,2025-06-10 11:16:20,ST02,1
JR0000377,AV000000377,PR000332,CP008,CH003,DV001,last_non_direct,2025-09-25 06:48:40,2025-09-25 08:39:40,ST01,1
JR0000378,AV000000378,PR000333,CP003,CH001,DV001,first_touch,2025-06-05 22:32:01,2025-06-06 06:53:01,ST05,1
JR0000379,AV000000379,PR000334,CP002,CH001,DV001,last_non_direct,2025-03-04 17:39:31,2025-03-04 18:31:31,ST01,1
JR0000380,AV000000380,PR000335,CP002,CH001,DV001,last_non_direct,2025-11-24 21:25:00,2025-11-24 21:57:00,ST02,1
JR0000381,AV000000381,PR000336,CP001,CH001,DV004,last_non_direct,2025-04-01 22:04:57,2025-04-01 22:40:57,ST01,1
JR0000382,AV000000382,PR000336,CP008,CH003,DV001,position_based,2025-10-06 18:45:02,2025-10-06 19:46:02,ST01,1
JR0000383,AV000000383,PR000337,CP001,CH001,DV003,last_non_direct,2025-04-09 17:28:50,2025-04-09 19:46:50,ST02,1
JR0000384,AV000000384,PR000338,CP006,CH002,DV001,position_based,2025-06-24 04:38:17,2025-06-24 06:23:17,ST02,1
JR0000385,AV000000385,PR000338,CP009,CH003,DV001,last_non_direct,2025-08-01 18:45:15,2025-08-01 20:58:15,ST02,1
JR0000386,AV000000386,PR000339,CP004,CH001,DV003,last_non_direct,2025-08-31 04:25:07,2025-08-31 06:21:07,ST02,1
JR0000387,AV000000387,PR000340,CP005,CH002,DV002,last_non_direct,2025-07-15 14:17:08,2025-07-15 16:10:08,ST02,1
JR0000388,AV000000388,PR000341,CP017,CH007,DV004,position_based,2025-03-30 07:32:05,2025-03-30 08:11:05,ST02,1
JR0000389,AV000000389,PR000342,CP008,CH003,DV002,last_non_direct,2025-03-15 03:39:49,2025-03-15 04:20:49,ST02,1
JR0000390,AV000000390,PR000343,CP011,CH004,DV001,first_touch,2025-03-23 03:49:57,2025-03-23 05:24:57,ST01,1
JR0000391,AV000000391,PR000344,CP008,CH003,DV001,last_non_direct,2025-06-05 13:06:00,2025-06-05 14:50:00,ST02,1
JR0000392,AV000000392,PR000345,CP018,CH008,DV006,first_touch,2025-04-28 09:44:24,2025-04-28 11:35:24,ST02,1
JR0000393,AV000000393,PR000346,CP013,CH005,DV002,first_touch,2025-10-26 13:21:12,2025-10-27 03:55:12,ST05,1
JR0000394,AV000000394,PR000347,CP010,CH004,DV004,last_non_direct,2025-08-06 22:47:44,2025-08-07 00:11:44,ST02,1
JR0000395,AV000000395,PR000348,CP014,CH006,DV002,last_non_direct,2025-02-06 05:09:59,2025-02-06 05:44:59,ST01,1
JR0000396,AV000000396,PR000349,CP003,CH001,DV002,position_based,2025-07-14 16:44:45,2025-07-14 18:36:45,ST02,1
JR0000397,AV000000397,PR000349,CP003,CH001,DV002,first_touch,2025-07-31 13:53:37,2025-08-01 04:09:37,ST03,1
JR0000398,AV000000398,PR000350,CP017,CH007,DV001,position_based,2025-10-01 11:39:34,2025-10-01 12:49:34,ST02,1
JR0000399,AV000000399,PR000351,CP018,CH008,DV007,last_non_direct,2025-07-02 05:32:51,2025-07-02 05:48:51,ST01,1
JR0000400,AV000000400,PR000352,CP003,CH001,DV002,last_non_direct,2025-03-25 18:48:57,2025-03-25 19:47:57,ST02,1
JR0000401,AV000000401,PR000352,CP002,CH001,DV002,first_touch,2025-04-13 02:09:35,2025-04-13 06:04:35,ST03,1
JR0000402,AV000000402,PR000353,CP005,CH002,DV001,last_non_direct,2025-05-31 08:22:46,2025-05-31 08:59:46,ST02,1
JR0000403,AV000000403,PR000354,CP001,CH001,DV001,last_non_direct,2025-05-31 04:33:29,2025-05-31 05:21:29,ST01,1
JR0000404,AV000000404,PR000355,CP001,CH001,DV003,first_touch,2025-08-25 12:04:11,2025-08-25 15:19:11,ST03,1
JR0000405,AV000000405,PR000356,CP003,CH001,DV001,position_based,2025-04-19 00:26:55,2025-04-19 16:46:55,ST05,1
